; Number of ROIs: 4
; File Dimension: 2000 x 2000
;
; ROI name: water
; ROI rgb value: {0, 255, 255}
; ROI npts: 5099
;
; ROI name: Desert
; ROI rgb value: {255, 255, 0}
; ROI npts: 4903
;
; ROI name: Vegetation
; ROI rgb value: {0, 128, 0}
; ROI npts: 4063
;
; ROI name: Urban
; ROI rgb value: {255, 0, 0}
; ROI npts: 6066
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1
  123,  364,  389865.0000,  3405345.0000,  30.77601265,  31.84906255,  -0.253237
  124,  364,  389895.0000,  3405345.0000,  30.77601544,  31.84937600,  -0.228492
  125,  364,  389925.0000,  3405345.0000,  30.77601822,  31.84968946,  -0.205821
  126,  364,  389955.0000,  3405345.0000,  30.77602100,  31.85000291,  -0.144259
  127,  364,  389985.0000,  3405345.0000,  30.77602378,  31.85031637,  -0.207865
  128,  364,  390015.0000,  3405345.0000,  30.77602656,  31.85062982,  -0.257875
  129,  364,  390045.0000,  3405345.0000,  30.77602933,  31.85094327,  -0.280873
  130,  364,  390075.0000,  3405345.0000,  30.77603211,  31.85125673,  -0.259795
  131,  364,  390105.0000,  3405345.0000,  30.77603489,  31.85157018,  -0.287328
  132,  364,  390135.0000,  3405345.0000,  30.77603766,  31.85188364,  -0.270582
  133,  364,  390165.0000,  3405345.0000,  30.77604044,  31.85219709,  -0.218660
  134,  364,  390195.0000,  3405345.0000,  30.77604321,  31.85251054,  -0.184613
  135,  364,  390225.0000,  3405345.0000,  30.77604599,  31.85282400,  -0.262578
  136,  364,  390255.0000,  3405345.0000,  30.77604876,  31.85313745,  -0.278837
  137,  364,  390285.0000,  3405345.0000,  30.77605153,  31.85345091,  -0.193914
  138,  364,  390315.0000,  3405345.0000,  30.77605430,  31.85376436,  -0.182571
  139,  364,  390345.0000,  3405345.0000,  30.77605707,  31.85407782,  -0.241173
  140,  364,  390375.0000,  3405345.0000,  30.77605984,  31.85439127,  -0.259204
  141,  364,  390405.0000,  3405345.0000,  30.77606261,  31.85470473,  -0.211263
  142,  364,  390435.0000,  3405345.0000,  30.77606538,  31.85501818,   0.042749
  143,  364,  390465.0000,  3405345.0000,  30.77606815,  31.85533164,   0.156620
  144,  364,  390495.0000,  3405345.0000,  30.77607091,  31.85564509,   0.048458
  145,  364,  390525.0000,  3405345.0000,  30.77607368,  31.85595855,  -0.103407
  146,  364,  390555.0000,  3405345.0000,  30.77607645,  31.85627200,  -0.277665
  147,  364,  390585.0000,  3405345.0000,  30.77607921,  31.85658546,  -0.180474
  148,  364,  390615.0000,  3405345.0000,  30.77608197,  31.85689891,  -0.126404
  149,  364,  390645.0000,  3405345.0000,  30.77608474,  31.85721237,  -0.164453
  150,  364,  390675.0000,  3405345.0000,  30.77608750,  31.85752582,  -0.237749
  151,  364,  390705.0000,  3405345.0000,  30.77609026,  31.85783928,  -0.222768
  152,  364,  390735.0000,  3405345.0000,  30.77609302,  31.85815273,  -0.250161
  153,  364,  390765.0000,  3405345.0000,  30.77609578,  31.85846619,  -0.174212
  154,  364,  390795.0000,  3405345.0000,  30.77609854,  31.85877964,  -0.113402
  155,  364,  390825.0000,  3405345.0000,  30.77610130,  31.85909310,  -0.151163
  156,  364,  390855.0000,  3405345.0000,  30.77610406,  31.85940655,  -0.183199
  157,  364,  390885.0000,  3405345.0000,  30.77610681,  31.85972001,  -0.197877
  158,  364,  390915.0000,  3405345.0000,  30.77610957,  31.86003346,  -0.274054
  159,  364,  390945.0000,  3405345.0000,  30.77611232,  31.86034692,  -0.282424
  160,  364,  390975.0000,  3405345.0000,  30.77611508,  31.86066037,  -0.303912
  161,  364,  391005.0000,  3405345.0000,  30.77611783,  31.86097383,  -0.227998
  159,  365,  390945.0000,  3405315.0000,  30.77584167,  31.86035011,  -0.230345
  158,  365,  390915.0000,  3405315.0000,  30.77583892,  31.86003665,  -0.210164
  157,  365,  390885.0000,  3405315.0000,  30.77583616,  31.85972320,  -0.191939
  156,  365,  390855.0000,  3405315.0000,  30.77583340,  31.85940975,  -0.261198
  155,  365,  390825.0000,  3405315.0000,  30.77583065,  31.85909629,  -0.172911
  154,  365,  390795.0000,  3405315.0000,  30.77582789,  31.85878284,  -0.141195
  153,  365,  390765.0000,  3405315.0000,  30.77582513,  31.85846938,  -0.318478
  152,  365,  390735.0000,  3405315.0000,  30.77582237,  31.85815593,  -0.370902
  151,  365,  390705.0000,  3405315.0000,  30.77581961,  31.85784247,  -0.322168
  150,  365,  390675.0000,  3405315.0000,  30.77581685,  31.85752902,  -0.210307
  149,  365,  390645.0000,  3405315.0000,  30.77581408,  31.85721557,  -0.162797
  148,  365,  390615.0000,  3405315.0000,  30.77581132,  31.85690211,  -0.172070
  147,  365,  390585.0000,  3405315.0000,  30.77580856,  31.85658866,  -0.137275
  146,  365,  390555.0000,  3405315.0000,  30.77580579,  31.85627520,  -0.299523
  145,  365,  390525.0000,  3405315.0000,  30.77580303,  31.85596175,  -0.240721
  144,  365,  390495.0000,  3405315.0000,  30.77580026,  31.85564829,  -0.199897
  143,  365,  390465.0000,  3405315.0000,  30.77579750,  31.85533484,   0.041153
  142,  365,  390435.0000,  3405315.0000,  30.77579473,  31.85502139,   0.032698
  141,  365,  390405.0000,  3405315.0000,  30.77579196,  31.85470793,  -0.129107
  140,  365,  390375.0000,  3405315.0000,  30.77578919,  31.85439448,  -0.207887
  139,  365,  390345.0000,  3405315.0000,  30.77578642,  31.85408103,  -0.199557
  138,  365,  390315.0000,  3405315.0000,  30.77578365,  31.85376757,  -0.230436
  137,  365,  390285.0000,  3405315.0000,  30.77578088,  31.85345412,  -0.172045
  136,  365,  390255.0000,  3405315.0000,  30.77577811,  31.85314066,  -0.286186
  135,  365,  390225.0000,  3405315.0000,  30.77577533,  31.85282721,  -0.259172
  161,  365,  391005.0000,  3405315.0000,  30.77584718,  31.86097702,  -0.022121
  133,  365,  390165.0000,  3405315.0000,  30.77576979,  31.85220030,  -0.294659
  132,  365,  390135.0000,  3405315.0000,  30.77576701,  31.85188685,  -0.193426
  131,  365,  390105.0000,  3405315.0000,  30.77576424,  31.85157340,  -0.311420
  130,  365,  390075.0000,  3405315.0000,  30.77576146,  31.85125994,  -0.307858
  129,  365,  390045.0000,  3405315.0000,  30.77575868,  31.85094649,  -0.312042
  128,  365,  390015.0000,  3405315.0000,  30.77575590,  31.85063304,  -0.227778
  127,  365,  389985.0000,  3405315.0000,  30.77575313,  31.85031958,  -0.189043
  126,  365,  389955.0000,  3405315.0000,  30.77575035,  31.85000613,  -0.213672
  125,  365,  389925.0000,  3405315.0000,  30.77574757,  31.84969268,  -0.211339
  124,  365,  389895.0000,  3405315.0000,  30.77574478,  31.84937922,  -0.255206
  123,  365,  389865.0000,  3405315.0000,  30.77574200,  31.84906577,  -0.273788
  122,  365,  389835.0000,  3405315.0000,  30.77573922,  31.84875232,  -0.301698
  121,  365,  389805.0000,  3405315.0000,  30.77573644,  31.84843887,  -0.270816
  120,  365,  389775.0000,  3405315.0000,  30.77573365,  31.84812541,  -0.260129
  119,  365,  389745.0000,  3405315.0000,  30.77573087,  31.84781196,  -0.240282
  118,  365,  389715.0000,  3405315.0000,  30.77572808,  31.84749851,  -0.242574
  117,  365,  389685.0000,  3405315.0000,  30.77572530,  31.84718505,  -0.226482
  116,  365,  389655.0000,  3405315.0000,  30.77572251,  31.84687160,  -0.217166
  115,  365,  389625.0000,  3405315.0000,  30.77571972,  31.84655815,   0.002645
  114,  365,  389595.0000,  3405315.0000,  30.77571693,  31.84624470,  -0.224612
  113,  365,  389565.0000,  3405315.0000,  30.77571414,  31.84593124,  -0.260318
  112,  365,  389535.0000,  3405315.0000,  30.77571135,  31.84561779,  -0.238259
  160,  365,  390975.0000,  3405315.0000,  30.77584443,  31.86066356,  -0.198828
  134,  365,  390195.0000,  3405315.0000,  30.77577256,  31.85251376,  -0.330621
  112,  366,  389535.0000,  3405285.0000,  30.77544070,  31.84562102,  -0.264388
  113,  366,  389565.0000,  3405285.0000,  30.77544349,  31.84593447,  -0.191815
  114,  366,  389595.0000,  3405285.0000,  30.77544628,  31.84624793,  -0.142527
  115,  366,  389625.0000,  3405285.0000,  30.77544907,  31.84656138,  -0.124765
  116,  366,  389655.0000,  3405285.0000,  30.77545186,  31.84687483,  -0.251681
  117,  366,  389685.0000,  3405285.0000,  30.77545464,  31.84718828,  -0.263311
  118,  366,  389715.0000,  3405285.0000,  30.77545743,  31.84750173,  -0.282733
  119,  366,  389745.0000,  3405285.0000,  30.77546022,  31.84781519,  -0.194599
  120,  366,  389775.0000,  3405285.0000,  30.77546300,  31.84812864,  -0.280401
  121,  366,  389805.0000,  3405285.0000,  30.77546579,  31.84844209,  -0.299743
  122,  366,  389835.0000,  3405285.0000,  30.77546857,  31.84875554,  -0.279134
  123,  366,  389865.0000,  3405285.0000,  30.77547135,  31.84906899,  -0.315646
  124,  366,  389895.0000,  3405285.0000,  30.77547413,  31.84938245,  -0.190568
  125,  366,  389925.0000,  3405285.0000,  30.77547691,  31.84969590,  -0.214698
  126,  366,  389955.0000,  3405285.0000,  30.77547969,  31.85000935,  -0.293986
  127,  366,  389985.0000,  3405285.0000,  30.77548247,  31.85032280,  -0.291717
  128,  366,  390015.0000,  3405285.0000,  30.77548525,  31.85063626,  -0.261858
  129,  366,  390045.0000,  3405285.0000,  30.77548803,  31.85094971,  -0.270365
  130,  366,  390075.0000,  3405285.0000,  30.77549081,  31.85126316,  -0.346798
  132,  366,  390135.0000,  3405285.0000,  30.77549636,  31.85189006,  -0.183162
  133,  366,  390165.0000,  3405285.0000,  30.77549914,  31.85220352,  -0.300339
  134,  366,  390195.0000,  3405285.0000,  30.77550191,  31.85251697,  -0.324895
  135,  366,  390225.0000,  3405285.0000,  30.77550468,  31.85283042,  -0.225785
  136,  366,  390255.0000,  3405285.0000,  30.77550746,  31.85314388,  -0.253352
  137,  366,  390285.0000,  3405285.0000,  30.77551023,  31.85345733,  -0.294083
  131,  366,  390105.0000,  3405285.0000,  30.77549358,  31.85157661,  -0.112356
  138,  366,  390315.0000,  3405285.0000,  30.77551300,  31.85377078,  -0.288060
  139,  366,  390345.0000,  3405285.0000,  30.77551577,  31.85408423,  -0.225752
  140,  366,  390375.0000,  3405285.0000,  30.77551854,  31.85439769,  -0.181333
  141,  366,  390405.0000,  3405285.0000,  30.77552131,  31.85471114,   0.035693
  142,  366,  390435.0000,  3405285.0000,  30.77552408,  31.85502459,   0.115914
  143,  366,  390465.0000,  3405285.0000,  30.77552684,  31.85533805,  -0.109165
  144,  366,  390495.0000,  3405285.0000,  30.77552961,  31.85565150,  -0.303539
  161,  366,  391005.0000,  3405285.0000,  30.77557653,  31.86098021,   0.017596
  160,  366,  390975.0000,  3405285.0000,  30.77557377,  31.86066675,  -0.140853
  159,  366,  390945.0000,  3405285.0000,  30.77557102,  31.86035330,  -0.185356
  158,  366,  390915.0000,  3405285.0000,  30.77556826,  31.86003985,  -0.203836
  157,  366,  390885.0000,  3405285.0000,  30.77556551,  31.85972639,  -0.177656
  156,  366,  390855.0000,  3405285.0000,  30.77556275,  31.85941294,  -0.215177
  155,  366,  390825.0000,  3405285.0000,  30.77555999,  31.85909948,  -0.205493
  154,  366,  390795.0000,  3405285.0000,  30.77555724,  31.85878603,  -0.194382
  153,  366,  390765.0000,  3405285.0000,  30.77555448,  31.85847258,  -0.294020
  152,  366,  390735.0000,  3405285.0000,  30.77555172,  31.85815912,  -0.350342
  151,  366,  390705.0000,  3405285.0000,  30.77554896,  31.85784567,  -0.266469
  150,  366,  390675.0000,  3405285.0000,  30.77554619,  31.85753222,  -0.216280
  149,  366,  390645.0000,  3405285.0000,  30.77554343,  31.85721876,  -0.241904
  148,  366,  390615.0000,  3405285.0000,  30.77554067,  31.85690531,  -0.209937
  147,  366,  390585.0000,  3405285.0000,  30.77553791,  31.85659186,  -0.186763
  145,  366,  390525.0000,  3405285.0000,  30.77553238,  31.85596495,  -0.265086
  146,  366,  390555.0000,  3405285.0000,  30.77553514,  31.85627840,  -0.256164
  154,  367,  390795.0000,  3405255.0000,  30.77528658,  31.85878923,  -0.291053
  160,  367,  390975.0000,  3405255.0000,  30.77530312,  31.86066994,  -0.217097
  159,  367,  390945.0000,  3405255.0000,  30.77530037,  31.86035649,  -0.260319
  158,  367,  390915.0000,  3405255.0000,  30.77529761,  31.86004304,  -0.272926
  157,  367,  390885.0000,  3405255.0000,  30.77529486,  31.85972958,  -0.148389
  156,  367,  390855.0000,  3405255.0000,  30.77529210,  31.85941613,  -0.159018
  155,  367,  390825.0000,  3405255.0000,  30.77528934,  31.85910268,  -0.185852
  153,  367,  390765.0000,  3405255.0000,  30.77528382,  31.85847577,  -0.250218
  152,  367,  390735.0000,  3405255.0000,  30.77528106,  31.85816232,  -0.256893
  151,  367,  390705.0000,  3405255.0000,  30.77527830,  31.85784887,  -0.145483
  150,  367,  390675.0000,  3405255.0000,  30.77527554,  31.85753542,  -0.130855
  149,  367,  390645.0000,  3405255.0000,  30.77527278,  31.85722196,  -0.193228
  148,  367,  390615.0000,  3405255.0000,  30.77527002,  31.85690851,  -0.190331
  147,  367,  390585.0000,  3405255.0000,  30.77526725,  31.85659506,  -0.167931
  146,  367,  390555.0000,  3405255.0000,  30.77526449,  31.85628161,  -0.285221
  145,  367,  390525.0000,  3405255.0000,  30.77526172,  31.85596815,  -0.308592
  112,  367,  389535.0000,  3405255.0000,  30.77517005,  31.84562425,  -0.303254
  113,  367,  389565.0000,  3405255.0000,  30.77517284,  31.84593771,  -0.014469
  114,  367,  389595.0000,  3405255.0000,  30.77517563,  31.84625116,  -0.151515
  115,  367,  389625.0000,  3405255.0000,  30.77517842,  31.84656461,  -0.253687
  116,  367,  389655.0000,  3405255.0000,  30.77518121,  31.84687806,  -0.280229
  117,  367,  389685.0000,  3405255.0000,  30.77518399,  31.84719151,  -0.240383
  118,  367,  389715.0000,  3405255.0000,  30.77518678,  31.84750496,  -0.274326
  119,  367,  389745.0000,  3405255.0000,  30.77518956,  31.84781841,  -0.274552
  120,  367,  389775.0000,  3405255.0000,  30.77519235,  31.84813186,  -0.299268
  121,  367,  389805.0000,  3405255.0000,  30.77519513,  31.84844531,  -0.326766
  122,  367,  389835.0000,  3405255.0000,  30.77519792,  31.84875876,  -0.282661
  123,  367,  389865.0000,  3405255.0000,  30.77520070,  31.84907222,  -0.191873
  124,  367,  389895.0000,  3405255.0000,  30.77520348,  31.84938567,  -0.260928
  125,  367,  389925.0000,  3405255.0000,  30.77520626,  31.84969912,  -0.201081
  126,  367,  389955.0000,  3405255.0000,  30.77520904,  31.85001257,  -0.325960
  127,  367,  389985.0000,  3405255.0000,  30.77521182,  31.85032602,  -0.279546
  128,  367,  390015.0000,  3405255.0000,  30.77521460,  31.85063947,  -0.248438
  129,  367,  390045.0000,  3405255.0000,  30.77521738,  31.85095292,  -0.263364
  130,  367,  390075.0000,  3405255.0000,  30.77522016,  31.85126638,  -0.234414
  131,  367,  390105.0000,  3405255.0000,  30.77522293,  31.85157983,  -0.124330
  132,  367,  390135.0000,  3405255.0000,  30.77522571,  31.85189328,  -0.222845
  133,  367,  390165.0000,  3405255.0000,  30.77522848,  31.85220673,  -0.332751
  134,  367,  390195.0000,  3405255.0000,  30.77523126,  31.85252018,  -0.311240
  135,  367,  390225.0000,  3405255.0000,  30.77523403,  31.85283363,  -0.261016
  136,  367,  390255.0000,  3405255.0000,  30.77523680,  31.85314709,  -0.280319
  137,  367,  390285.0000,  3405255.0000,  30.77523958,  31.85346054,  -0.281876
  138,  367,  390315.0000,  3405255.0000,  30.77524235,  31.85377399,  -0.296620
  139,  367,  390345.0000,  3405255.0000,  30.77524512,  31.85408744,  -0.296541
  140,  367,  390375.0000,  3405255.0000,  30.77524789,  31.85440089,  -0.189415
  141,  367,  390405.0000,  3405255.0000,  30.77525066,  31.85471435,  -0.011684
  142,  367,  390435.0000,  3405255.0000,  30.77525342,  31.85502780,  -0.017370
  143,  367,  390465.0000,  3405255.0000,  30.77525619,  31.85534125,  -0.199899
  144,  367,  390495.0000,  3405255.0000,  30.77525896,  31.85565470,  -0.271950
  161,  367,  391005.0000,  3405255.0000,  30.77530588,  31.86098340,  -0.168085
  147,  368,  390585.0000,  3405225.0000,  30.77499660,  31.85659826,  -0.112312
  148,  368,  390615.0000,  3405225.0000,  30.77499937,  31.85691171,  -0.157366
  149,  368,  390645.0000,  3405225.0000,  30.77500213,  31.85722516,  -0.224748
  150,  368,  390675.0000,  3405225.0000,  30.77500489,  31.85753861,  -0.203658
  151,  368,  390705.0000,  3405225.0000,  30.77500765,  31.85785207,  -0.102624
  152,  368,  390735.0000,  3405225.0000,  30.77501041,  31.85816552,  -0.182977
  153,  368,  390765.0000,  3405225.0000,  30.77501317,  31.85847897,  -0.251795
  154,  368,  390795.0000,  3405225.0000,  30.77501593,  31.85879242,  -0.290086
  161,  368,  391005.0000,  3405225.0000,  30.77503522,  31.86098658,  -0.216631
  155,  368,  390825.0000,  3405225.0000,  30.77501869,  31.85910587,  -0.228559
  156,  368,  390855.0000,  3405225.0000,  30.77502145,  31.85941932,  -0.096970
  157,  368,  390885.0000,  3405225.0000,  30.77502420,  31.85973278,  -0.094916
  158,  368,  390915.0000,  3405225.0000,  30.77502696,  31.86004623,  -0.232574
  159,  368,  390945.0000,  3405225.0000,  30.77502972,  31.86035968,  -0.319792
  160,  368,  390975.0000,  3405225.0000,  30.77503247,  31.86067313,  -0.267645
  146,  368,  390555.0000,  3405225.0000,  30.77499384,  31.85628481,  -0.227385
  112,  368,  389535.0000,  3405225.0000,  30.77489940,  31.84562749,  -0.305664
  113,  368,  389565.0000,  3405225.0000,  30.77490219,  31.84594094,   0.028480
  114,  368,  389595.0000,  3405225.0000,  30.77490498,  31.84625439,  -0.251659
  115,  368,  389625.0000,  3405225.0000,  30.77490777,  31.84656784,  -0.272760
  116,  368,  389655.0000,  3405225.0000,  30.77491055,  31.84688129,  -0.267473
  117,  368,  389685.0000,  3405225.0000,  30.77491334,  31.84719474,  -0.249861
  118,  368,  389715.0000,  3405225.0000,  30.77491613,  31.84750819,  -0.254237
  119,  368,  389745.0000,  3405225.0000,  30.77491891,  31.84782164,  -0.284375
  120,  368,  389775.0000,  3405225.0000,  30.77492170,  31.84813509,  -0.293450
  121,  368,  389805.0000,  3405225.0000,  30.77492448,  31.84844854,  -0.345660
  122,  368,  389835.0000,  3405225.0000,  30.77492727,  31.84876199,  -0.300839
  123,  368,  389865.0000,  3405225.0000,  30.77493005,  31.84907544,  -0.284870
  124,  368,  389895.0000,  3405225.0000,  30.77493283,  31.84938889,  -0.287569
  125,  368,  389925.0000,  3405225.0000,  30.77493561,  31.84970234,  -0.262170
  126,  368,  389955.0000,  3405225.0000,  30.77493839,  31.85001579,  -0.241351
  127,  368,  389985.0000,  3405225.0000,  30.77494117,  31.85032924,  -0.251552
  128,  368,  390015.0000,  3405225.0000,  30.77494395,  31.85064269,  -0.259574
  129,  368,  390045.0000,  3405225.0000,  30.77494673,  31.85095614,  -0.215390
  130,  368,  390075.0000,  3405225.0000,  30.77494950,  31.85126959,  -0.115864
  131,  368,  390105.0000,  3405225.0000,  30.77495228,  31.85158304,  -0.267099
  132,  368,  390135.0000,  3405225.0000,  30.77495506,  31.85189649,  -0.309184
  133,  368,  390165.0000,  3405225.0000,  30.77495783,  31.85220994,  -0.320400
  134,  368,  390195.0000,  3405225.0000,  30.77496061,  31.85252340,  -0.311314
  135,  368,  390225.0000,  3405225.0000,  30.77496338,  31.85283685,  -0.308887
  136,  368,  390255.0000,  3405225.0000,  30.77496615,  31.85315030,  -0.319279
  137,  368,  390285.0000,  3405225.0000,  30.77496892,  31.85346375,  -0.312750
  138,  368,  390315.0000,  3405225.0000,  30.77497170,  31.85377720,  -0.244047
  139,  368,  390345.0000,  3405225.0000,  30.77497447,  31.85409065,  -0.262927
  140,  368,  390375.0000,  3405225.0000,  30.77497724,  31.85440410,  -0.167890
  141,  368,  390405.0000,  3405225.0000,  30.77498000,  31.85471755,  -0.098280
  142,  368,  390435.0000,  3405225.0000,  30.77498277,  31.85503100,  -0.217331
  143,  368,  390465.0000,  3405225.0000,  30.77498554,  31.85534445,  -0.288872
  144,  368,  390495.0000,  3405225.0000,  30.77498831,  31.85565791,  -0.297657
  145,  368,  390525.0000,  3405225.0000,  30.77499107,  31.85597136,  -0.246000
  161,  369,  391005.0000,  3405195.0000,  30.77476457,  31.86098977,  -0.147237
  160,  369,  390975.0000,  3405195.0000,  30.77476182,  31.86067632,  -0.180317
  159,  369,  390945.0000,  3405195.0000,  30.77475906,  31.86036287,  -0.269713
  158,  369,  390915.0000,  3405195.0000,  30.77475631,  31.86004942,  -0.169418
  157,  369,  390885.0000,  3405195.0000,  30.77475355,  31.85973597,  -0.086932
  156,  369,  390855.0000,  3405195.0000,  30.77475079,  31.85942252,  -0.212311
  155,  369,  390825.0000,  3405195.0000,  30.77474804,  31.85910907,  -0.272640
  154,  369,  390795.0000,  3405195.0000,  30.77474528,  31.85879562,  -0.301325
  153,  369,  390765.0000,  3405195.0000,  30.77474252,  31.85848217,  -0.197373
  152,  369,  390735.0000,  3405195.0000,  30.77473976,  31.85816871,  -0.183579
  151,  369,  390705.0000,  3405195.0000,  30.77473700,  31.85785526,  -0.188109
  150,  369,  390675.0000,  3405195.0000,  30.77473424,  31.85754181,  -0.310922
  149,  369,  390645.0000,  3405195.0000,  30.77473148,  31.85722836,  -0.304993
  148,  369,  390615.0000,  3405195.0000,  30.77472871,  31.85691491,  -0.216743
  147,  369,  390585.0000,  3405195.0000,  30.77472595,  31.85660146,  -0.195281
  146,  369,  390555.0000,  3405195.0000,  30.77472319,  31.85628801,  -0.200586
  145,  369,  390525.0000,  3405195.0000,  30.77472042,  31.85597456,  -0.202192
  144,  369,  390495.0000,  3405195.0000,  30.77471765,  31.85566111,  -0.303203
  143,  369,  390465.0000,  3405195.0000,  30.77471489,  31.85534766,  -0.311540
  142,  369,  390435.0000,  3405195.0000,  30.77471212,  31.85503421,  -0.313599
  141,  369,  390405.0000,  3405195.0000,  30.77470935,  31.85472076,  -0.286972
  140,  369,  390375.0000,  3405195.0000,  30.77470658,  31.85440731,  -0.172468
  139,  369,  390345.0000,  3405195.0000,  30.77470381,  31.85409386,  -0.102287
  138,  369,  390315.0000,  3405195.0000,  30.77470104,  31.85378041,  -0.214310
  137,  369,  390285.0000,  3405195.0000,  30.77469827,  31.85346696,  -0.215951
  136,  369,  390255.0000,  3405195.0000,  30.77469550,  31.85315351,  -0.270177
  135,  369,  390225.0000,  3405195.0000,  30.77469273,  31.85284006,  -0.270753
  134,  369,  390195.0000,  3405195.0000,  30.77468995,  31.85252661,  -0.326726
  133,  369,  390165.0000,  3405195.0000,  30.77468718,  31.85221316,  -0.316661
  132,  369,  390135.0000,  3405195.0000,  30.77468441,  31.85189971,  -0.273597
  131,  369,  390105.0000,  3405195.0000,  30.77468163,  31.85158626,  -0.296332
  130,  369,  390075.0000,  3405195.0000,  30.77467885,  31.85127281,  -0.203603
  129,  369,  390045.0000,  3405195.0000,  30.77467608,  31.85095936,  -0.164835
  128,  369,  390015.0000,  3405195.0000,  30.77467330,  31.85064591,  -0.205265
  127,  369,  389985.0000,  3405195.0000,  30.77467052,  31.85033246,  -0.238785
  126,  369,  389955.0000,  3405195.0000,  30.77466774,  31.85001901,  -0.244433
  125,  369,  389925.0000,  3405195.0000,  30.77466496,  31.84970556,  -0.307553
  124,  369,  389895.0000,  3405195.0000,  30.77466218,  31.84939211,  -0.340759
  123,  369,  389865.0000,  3405195.0000,  30.77465940,  31.84907866,  -0.307382
  122,  369,  389835.0000,  3405195.0000,  30.77465661,  31.84876521,  -0.306979
  120,  369,  389775.0000,  3405195.0000,  30.77465105,  31.84813831,  -0.229399
  119,  369,  389745.0000,  3405195.0000,  30.77464826,  31.84782486,  -0.224622
  118,  369,  389715.0000,  3405195.0000,  30.77464548,  31.84751141,  -0.266474
  117,  369,  389685.0000,  3405195.0000,  30.77464269,  31.84719796,  -0.268266
  116,  369,  389655.0000,  3405195.0000,  30.77463990,  31.84688451,  -0.262783
  115,  369,  389625.0000,  3405195.0000,  30.77463712,  31.84657107,  -0.324398
  114,  369,  389595.0000,  3405195.0000,  30.77463433,  31.84625762,  -0.312901
  113,  369,  389565.0000,  3405195.0000,  30.77463154,  31.84594417,   0.039535
  112,  369,  389535.0000,  3405195.0000,  30.77462875,  31.84563072,  -0.174028
  121,  369,  389805.0000,  3405195.0000,  30.77465383,  31.84845176,  -0.278427
  112,  370,  389535.0000,  3405165.0000,  30.77435810,  31.84563395,  -0.150268
  113,  370,  389565.0000,  3405165.0000,  30.77436089,  31.84594740,  -0.074141
  114,  370,  389595.0000,  3405165.0000,  30.77436368,  31.84626085,  -0.267826
  115,  370,  389625.0000,  3405165.0000,  30.77436646,  31.84657429,  -0.300640
  116,  370,  389655.0000,  3405165.0000,  30.77436925,  31.84688774,  -0.242263
  117,  370,  389685.0000,  3405165.0000,  30.77437204,  31.84720119,  -0.220308
  118,  370,  389715.0000,  3405165.0000,  30.77437483,  31.84751464,  -0.274345
  119,  370,  389745.0000,  3405165.0000,  30.77437761,  31.84782809,  -0.314781
  120,  370,  389775.0000,  3405165.0000,  30.77438040,  31.84814154,  -0.193051
  121,  370,  389805.0000,  3405165.0000,  30.77438318,  31.84845498,  -0.205860
  122,  370,  389835.0000,  3405165.0000,  30.77438596,  31.84876843,  -0.240299
  123,  370,  389865.0000,  3405165.0000,  30.77438875,  31.84908188,  -0.280362
  124,  370,  389895.0000,  3405165.0000,  30.77439153,  31.84939533,  -0.290699
  125,  370,  389925.0000,  3405165.0000,  30.77439431,  31.84970878,  -0.319720
  126,  370,  389955.0000,  3405165.0000,  30.77439709,  31.85002223,  -0.274243
  127,  370,  389985.0000,  3405165.0000,  30.77439987,  31.85033568,  -0.183952
  128,  370,  390015.0000,  3405165.0000,  30.77440265,  31.85064913,  -0.116384
  129,  370,  390045.0000,  3405165.0000,  30.77440542,  31.85096257,  -0.250916
  130,  370,  390075.0000,  3405165.0000,  30.77440820,  31.85127602,  -0.312270
  131,  370,  390105.0000,  3405165.0000,  30.77441098,  31.85158947,  -0.330497
  132,  370,  390135.0000,  3405165.0000,  30.77441375,  31.85190292,  -0.280389
  133,  370,  390165.0000,  3405165.0000,  30.77441653,  31.85221637,  -0.224280
  134,  370,  390195.0000,  3405165.0000,  30.77441930,  31.85252982,  -0.218941
  135,  370,  390225.0000,  3405165.0000,  30.77442208,  31.85284327,  -0.163027
  136,  370,  390255.0000,  3405165.0000,  30.77442485,  31.85315672,  -0.249907
  137,  370,  390285.0000,  3405165.0000,  30.77442762,  31.85347017,  -0.264407
  138,  370,  390315.0000,  3405165.0000,  30.77443039,  31.85378362,  -0.088504
  139,  370,  390345.0000,  3405165.0000,  30.77443316,  31.85409707,   0.017671
  140,  370,  390375.0000,  3405165.0000,  30.77443593,  31.85441052,  -0.231369
  141,  370,  390405.0000,  3405165.0000,  30.77443870,  31.85472396,  -0.272699
  142,  370,  390435.0000,  3405165.0000,  30.77444147,  31.85503741,  -0.279486
  143,  370,  390465.0000,  3405165.0000,  30.77444424,  31.85535086,  -0.182462
  144,  370,  390495.0000,  3405165.0000,  30.77444700,  31.85566431,  -0.180541
  145,  370,  390525.0000,  3405165.0000,  30.77444977,  31.85597776,  -0.192320
  146,  370,  390555.0000,  3405165.0000,  30.77445253,  31.85629121,  -0.229477
  147,  370,  390585.0000,  3405165.0000,  30.77445530,  31.85660466,  -0.264103
  148,  370,  390615.0000,  3405165.0000,  30.77445806,  31.85691811,  -0.261618
  149,  370,  390645.0000,  3405165.0000,  30.77446082,  31.85723156,  -0.249233
  150,  370,  390675.0000,  3405165.0000,  30.77446359,  31.85754501,  -0.293902
